url,city,state,street-address,zipcode,beds,baths,sqft,lotsize,price,property-type,time-on-realtor,hoa,price/sqft,garage,year,median_listing_home_price,median_sold_home_price,median_days_on_market,median_listing_home_price_persqft,school_district,broker
/realestateandhomes-detail/2824-Benvenue-Ave_Berkeley_CA_94705_M26157-26818,Berkeley,CA,2824 Benvenue Ave,94705,4,3,"2,993sqft","7,400sqft lot","$2,275,000 ",Single Family,18 Days,,$760 ,,1906,"$1,495,000 ","$1,550,000 ",42,$691 ,-,-
/realestateandhomes-detail/3224-Sacramento-St_Berkeley_CA_94702_M24899-16996,Berkeley,CA,3224 Sacramento St,94702,4,4,"2,550sqft","4,700sqft lot","$1,150,000 ",Multi-Family,42 Days,,$451 ,6 cars,1942,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/3024-Stanton-St_Berkeley_CA_94702_M25672-81093,Berkeley,CA,3024 Stanton St,94702,3,3,"2,155sqft","4,000sqft lot","$1,599,000 ",Single Family,44 Days,,$742 ,,1920,"$1,095,000 ","$1,237,500 ",34,$860 ,Berkeley Unified,-
/realestateandhomes-detail/2948-Pine-Ave_Berkeley_CA_94705_M25371-32945,Berkeley,CA,2948 Pine Ave,94705,3,2,"1,312sqft","4,321sqft lot","$1,800,000 ",Single Family,44 Days,,"$1,372 ",,1907,"$1,495,000 ","$1,550,000 ",42,$691 ,-,-
/realestateandhomes-detail/1607-10th-St_Berkeley_CA_94710_M96591-60235,Berkeley,CA,1607 10th St,94710,2,1,755sqft,"5,031sqft lot","$899,000 ",Single Family,46 Days,,"$1,191 ",1 car,1924,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/21-Mosswood-Rd_Berkeley_CA_94704_M27565-92081,Berkeley,CA,21 Mosswood Rd,94704,5,3.5,"3,421sqft",0.28acre lot,"$2,800,000 ",Single Family,46 Days,,$818 ,2 cars,1914,"$899,000 ","$900,000 ",36,$818 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/1903-Bonita-Ave-2_Berkeley_CA_94704_M96518-36320,Berkeley,CA,1903 Bonita Ave Unit 2,94704,2,1,956sqft,"2,983sqft lot","$639,000 ",Condo,49 Days,$400/mo,$668 ,,1914,,,,,-,-
/realestateandhomes-detail/1903-Bonita-Ave-3_Berkeley_CA_94704_M95136-04405,Berkeley,CA,1903 Bonita Ave Unit 3,94704,1,1,205sqft,"2,983sqft lot","$339,000 ",Condo,49 Days,$300/mo,"$1,654 ",,1914,,,,,-,-
/realestateandhomes-detail/1349-Neilson-St_Berkeley_CA_94702_M24632-01412,Berkeley,CA,1349 Neilson St,94702,2,2,786sqft,"2,100sqft lot","$750,000 ",Single Family,49 Days,,$954 ,,1948,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/2327-10th-St-Apt-3_Berkeley_CA_94710_M12556-17926,Berkeley,CA,2327 10th St Apt 3,94710,2,1,792sqft,"5,400sqft lot","$625,000 ",Condo,50 Days,$250/mo,$789 ,,1964,"$1,095,000 ","$1,237,500 ",34,$860 ,Berkeley (510) 644-6150,COMPASS
/realestateandhomes-detail/2161-N-Valley-St_Berkeley_CA_94702_M28633-59006,Berkeley,CA,2161 N Valley St,94702,3,1.5,"1,186sqft","3,395sqft lot","$1,388,000 ",Single Family,50 Days,,"$1,170 ",,1923,"$1,095,000 ","$1,237,500 ",34,$860 ,-,COMPASS
/realestateandhomes-detail/1072-Keeler-Ave_Berkeley_CA_94708_M13550-08611,Berkeley,CA,1072 Keeler Ave,94708,2,1,"1,170sqft","8,450sqft lot","$1,195,000 ",Single Family,24 Days,,"$1,021 ",1 car,1949,"$1,695,000 ","$2,145,474 ",35,$774 ,-,Golden Gate Sotheby's International Realty
/realestateandhomes-detail/1815-Allston-Way_Berkeley_CA_94703_M28433-84461,Berkeley,CA,1815 Allston Way,94703,3,2,"1,388sqft","3,400sqft lot","$1,379,000 ",Single Family,56 Days,,$994 ,,1904,"$1,425,000 ","$1,400,000 ",37,$766 ,-,Golden Gate Sotheby's International Realty
/realestateandhomes-detail/1712-California-St_Berkeley_CA_94703_M29415-05688,Berkeley,CA,1712 California St,94703,2,1,989sqft,"2,640sqft lot","$1,045,000 ",Single Family,57 Days,,"$1,057 ",,1907,"$1,425,000 ","$1,400,000 ",37,$766 ,Berkeley (510) 644-6150,COMPASS
/realestateandhomes-detail/1331-Ashby-Ave_Berkeley_CA_94702_M26101-36927,Berkeley,CA,1331 Ashby Ave,94702,3,1,"1,372sqft","7,392sqft lot","$1,750,000 ",Single Family,59 Days,,"$1,276 ",,1920,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/1326-Blake-St_Berkeley_CA_94702_M26913-39415,Berkeley,CA,1326 Blake St,94702,5,2,"1,614sqft","5,702sqft lot","$1,100,000 ",Single Family,29 Days,,$682 ,1 car,1934,"$1,095,000 ","$1,237,500 ",34,$860 ,Alameda,-
/realestateandhomes-detail/1355-Carlotta-Ave_Berkeley_CA_94703_M10765-20223,Berkeley,CA,1355 Carlotta Ave,94703,4,3,"2,200sqft","3,168sqft lot","$1,749,000 ",Single Family,30 Days,,$795 ,1 car,1918,"$1,145,000 ","$1,515,000 ",40,$873 ,-,-
/realestateandhomes-detail/2120-Bonar-St_Berkeley_CA_94702_M28513-96639,Berkeley,CA,2120 Bonar St,94702,2,1,"1,316sqft","6,500sqft lot","$999,000 ",Single Family,30 Days,,$759 ,,1914,"$1,095,000 ","$1,237,500 ",34,$860 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/1418-Peralta-Ave_Berkeley_CA_94702_M11020-84659,Berkeley,CA,1418 Peralta Ave,94702,2,1,973sqft,"4,375sqft lot","$895,000 ",Single Family,31 Days,,$920 ,2 cars,1924,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/6700-Charing-Cross-Rd_Berkeley_CA_94705_M93724-59414,Berkeley,CA,6700 Charing Cross Rd,94705,-,-,-,0.36acre lot,"$700,000 ",Land,20 Days,,,,,"$1,495,000 ","$1,550,000 ",42,$691 ,-,-
/realestateandhomes-detail/2032-Parker-St_Berkeley_CA_94704_M28268-24319,Berkeley,CA,2032 Parker St,94704,8,7,"3,643sqft","6,480sqft lot","$1,950,000 ",Multi-Family,68 Days,,$535 ,4 cars,1936,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/2543-Chilton-Way_Berkeley_CA_94704_M27142-20704,Berkeley,CA,2543 Chilton Way,94704,2,1,-,"2,343sqft lot","$995,000 ",Single Family,70 Days,,,,1915,"$1,048,000 ","$1,285,000 ",49,$809 ,-,-
/realestateandhomes-detail/1614-10th-St_Berkeley_CA_94710_M28942-89738,Berkeley,CA,1614 10th St,94710,2,1,755sqft,"5,200sqft lot","$998,000 ",Single Family,69 Days,,"$1,322 ",,1924,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/3039-Halcyon-Ct_Berkeley_CA_94705_M25498-40632,Berkeley,CA,3039 Halcyon Ct,94705,2,1,"1,158sqft","2,622sqft lot","$995,000 ",Single Family,72 Days,,$859 ,1 car,1932,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/2709-McGee-Ave_Berkeley_CA_94703_M27285-45072,Berkeley,CA,2709 McGee Ave,94703,9,5,"3,631sqft","8,400sqft lot","$2,200,000 ",Multi-Family,74 Days,,$606 ,4 cars,1905,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley (510) 644-6150,COMPASS
/realestateandhomes-detail/1508-Stuart-St_Berkeley_CA_94703_M26131-18202,Berkeley,CA,1508 Stuart St,94703,5,3,"1,902sqft","5,400sqft lot","$1,349,000 ",Multi-Family,36 Days,,$709 ,2 cars,1921,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/1509-Alcatraz-Ave_Berkeley_CA_94703_M24986-74493,Berkeley,CA,1509 Alcatraz Ave,94703,3,1,998sqft,"7,200sqft lot","$825,000 ",Single Family,36 Days,,$827 ,,1940,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley Unified,CENTURY 21 Real Estate Alliance
/realestateandhomes-detail/2322-Acton-St_Berkeley_CA_94702_M27696-72427,Berkeley,CA,2322 Acton St,94702,4,3,"2,242sqft","3,605sqft lot","$1,750,000 ",Single Family,78 Days,,$781 ,1 car,1947,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/1636-Stannage-Ave_Berkeley_CA_94702_M92124-34801,Berkeley,CA,1636 Stannage Ave,94702,3,2,"1,499sqft","3,300sqft lot","$1,395,000 ",Single Family,78 Days,,$931 ,1 car,1925,"$1,095,000 ","$1,237,500 ",34,$860 ,-,COMPASS
/realestateandhomes-detail/2452-Sacramento-St_Berkeley_CA_94702_M99400-57000,Berkeley,CA,2452 Sacramento St,94702,2,2,"4,316sqft","2,300sqft lot","$1,750,000 ",Multi-Family,79 Days,,$405 ,,1921,"$1,095,000 ","$1,237,500 ",34,$860 ,-,-
/realestateandhomes-detail/2533-Dana-St_Berkeley_CA_94704_M27095-25195,Berkeley,CA,2533 Dana St,94704,4,3,"2,590sqft","5,580sqft lot","$1,695,000 ",Single Family,38 Days,,$654 ,2 cars,1908,"$1,048,000 ","$1,285,000 ",49,$809 ,Berkeley (510) 644-6150,-
/realestateandhomes-detail/1685-Tacoma-Ave_Berkeley_CA_94707_M12618-81021,Berkeley,CA,1685 Tacoma Ave,94707,2,2,"1,087sqft","3,159sqft lot","$1,350,000 ",Single Family,80 Days,,"$1,242 ",,1925,"$1,095,000 ","$1,495,000 ",37,$862 ,-,BERKELEY HILLS REALTY
/realestateandhomes-detail/1409-Glendale-Ave_Berkeley_CA_94708_M17291-17646,Berkeley,CA,1409 Glendale Ave,94708,-,-,-,"5,541sqft lot","$475,000 ",Land,26 Days,,,,,"$1,300,000 ","$1,915,000 ",27,$804 ,-,CENTURY 21 Real Estate Alliance
/realestateandhomes-detail/2361-Woolsey-St_Berkeley_CA_94705_M25399-27891,Berkeley,CA,2361 Woolsey St,94705,6,4,"2,749sqft","5,600sqft lot","$2,295,000 ",Multi-Family,40 Days,,$835 ,2 cars,1912,"$1,495,000 ","$1,550,000 ",42,$691 ,-,Sotheby's International Realty - San Francisco Brokerage
/realestateandhomes-detail/2614-Warring-St-Apt-7_Berkeley_CA_94704_M14734-30603,Berkeley,CA,2614 Warring St Apt 7,94704,1,1,747sqft,"8,492sqft lot","$625,000 ",Condo,43 Days,$330/mo,$837 ,,1963,"$1,495,000 ","$1,550,000 ",42,$691 ,-,COMPASS
/realestateandhomes-detail/2543-Martin-Luther-King-Jr-Way-Apt-1_Berkeley_CA_94704_M19741-98966,Berkeley,CA,2543 Martin Luther King Jr Way Apt 1,94704,1,1,465sqft,"8,813sqft lot","$515,000 ",Condo,43 Days,$297/mo,"$1,108 ",1 car,1930,"$1,048,000 ","$1,285,000 ",49,$809 ,-,-
/realestateandhomes-detail/5517-Gracen-Way_Dublin_CA_94568_M91628-95558,Dublin,CA,5517 Gracen Way,94568,5,4,"2,738sqft","7,174sqft lot","$1,396,998 ",Condo,1 Day,$410/mo,$510 ,2 cars,2019,"$1,512,056 ","$1,185,000 ",49,$629 ,Dublin Unified,-
/realestateandhomes-detail/7720-Donohue-Dr_Dublin_CA_94568_M24205-22737,Dublin,CA,7720 Donohue Dr,94568,3,2,"1,116sqft","6,600sqft lot","$1,199,999 ",Single Family,1 Day,,"$1,075 ",2 cars,1960,"$1,248,500 ","$1,252,500 ",47,$807 ,-,-
/realestateandhomes-detail/3753-Central-Pkwy_Dublin_CA_94568_M29422-43149,Dublin,CA,3753 Central Pkwy,94568,4,2.5+,"2,383sqft",-,"$1,159,000 ",Condo,1 Day,$419/mo,$486 ,2 cars,2007,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/4793-N-Spago-Dr_Dublin_CA_94568_M15851-63376,Dublin,CA,4793 N Spago Dr,94568,3,2.5,"2,089sqft","3,783sqft lot","$1,725,000 ",Single Family,2 Days,$89/mo,$826 ,2 cars,2013,"$2,049,500 ","$2,437,500 ",46,$772 ,-,-
/realestateandhomes-detail/7367-Diamond-Mountain-Rd_Dublin_CA_94568_M12486-50783,Dublin,CA,7367 Diamond Mountain Rd,94568,4,4,"3,627sqft","4,790sqft lot","$2,549,888 ",Single Family,2 Days,$232/mo,$703 ,2 cars,2017,"$1,356,944 ","$1,450,000 ",47,$624 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/3420-Finnian-Way-Unit-108_Dublin_CA_94568_M17609-36923,Dublin,CA,3420 Finnian Way Unit 108,94568,2,2.5,"1,386sqft",-,"$796,643 ",Condo,2 Days,$410/mo,$575 ,2 cars,2007,"$1,288,444 ","$1,195,000 ",42,$612 ,-,Better Homes and Gardens Real Estate Reliance Partners
/realestateandhomes-detail/3307-Longmeadow-Pl_Dublin_CA_94568_M27937-10702,Dublin,CA,3307 Longmeadow Pl,94568,4,2.5,"2,366sqft","5,352sqft lot","$1,780,000 ",Single Family,2 Days,$86/mo,$752 ,3 cars,2000,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/7686-Arbor-Creek-Cir_Dublin_CA_94568_M23355-93654,Dublin,CA,7686 Arbor Creek Cir,94568,2,1.5,963sqft,"2,313sqft lot","$769,000 ",Townhome,2 Days,$210/mo,$799 ,2 cars,1986,"$1,599,000 ","$1,437,500 ",32,$699 ,-,RE/MAX ACCORD
/realestateandhomes-detail/8051-Crossridge-Rd_Dublin_CA_94568_M11927-84889,Dublin,CA,8051 Crossridge Rd,94568,5,2.5,"2,487sqft","5,666sqft lot","$1,649,000 ",Single Family,2 Days,,$663 ,2 cars,1988,,,,,-,Coldwell Banker Realty
/realestateandhomes-detail/4101-Doak-Ct_Dublin_CA_94568_M25714-01165,Dublin,CA,4101 Doak Ct,94568,4,2.5,"2,009sqft","3,290sqft lot","$1,399,000 ",Single Family,2 Days,$155/mo,$696 ,2 cars,2000,,,,,Dublin (925) 828-2551,-
/realestateandhomes-detail/7527-Frederiksen-Ln_Dublin_CA_94568_M25800-95502,Dublin,CA,7527 Frederiksen Ln,94568,3,2,"1,053sqft","6,504sqft lot","$1,199,000 ",Single Family,4 Days,,"$1,139 ",2 cars,1964,"$1,248,500 ","$1,252,500 ",47,$807 ,-,-
/realestateandhomes-detail/4599-Rimini-Ct_Dublin_CA_94568_M21884-58969,Dublin,CA,4599 Rimini Ct,94568,3,2.5,"1,956sqft",-,"$1,099,000 ",Condo,5 Days,$419/mo,$562 ,4 cars,2007,"$1,288,444 ","$1,195,000 ",42,$612 ,-,COMPASS
/realestateandhomes-detail/5436-Melissa-Ln-103_Dublin_CA_94568_M97808-99959,Dublin,CA,5436 Melissa Ln Unit 105,94568,4,3,"2,745sqft",-,"$1,299,990 ",Townhome,5 Days,$365/mo,$474 ,2 cars,2020,"$1,512,056 ","$1,185,000 ",49,$629 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/6035-Graphite-Pl_Dublin_CA_94568_M97488-31541,Dublin,CA,6035 Graphite Pl,94568,4,3.5,"2,376sqft","2,242sqft lot","$1,499,990 ",Single Family,5 Days,$137/mo,$631 ,2 cars,2022,"$1,512,056 ","$1,185,000 ",49,$629 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/3728-Aviano-Way_Dublin_CA_94568_M10302-76703,Dublin,CA,3728 Aviano Way,94568,3,4,"2,322sqft",-,"$1,248,000 ",Townhome,7 Days,$419/mo,$537 ,2 cars,2007,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/3592-Rocking-Horse-Ct_Dublin_CA_94568_M26287-45257,Dublin,CA,3592 Rocking Horse Ct,94568,4,2.5,"2,079sqft","3,230sqft lot","$1,349,000 ",Single Family,8 Days,$84/mo,$649 ,2 cars,2007,,,,,-,-
/realestateandhomes-detail/4271-Clarinbridge-Cir_Dublin_CA_94568_M10077-62143,Dublin,CA,4271 Clarinbridge Cir,94568,2,2.5,"1,428sqft",-,"$799,000 ",Condo,8 Days,$357/mo,$560 ,2 cars,2004,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/5416-Saffron-Way_Dublin_CA_94568_M95491-77347,Dublin,CA,,94568,-,-,-,-,-,,,,,,,,,,,-,-
/realestateandhomes-detail/7919-Peppertree-Rd_Dublin_CA_94568_M23491-58457,Dublin,CA,7919 Peppertree Rd,94568,4,2,"2,016sqft","7,065sqft lot","$1,449,000 ",Single Family,8 Days,,$719 ,2 cars,1966,"$1,599,000 ","$1,437,500 ",32,$699 ,-,-
/realestateandhomes-detail/4382-Sunset-View-Dr_Dublin_CA_94568_M10936-79613,Dublin,CA,4382 Sunset View Dr,94568,4,2.5,"2,102sqft","4,003sqft lot","$1,799,000 ",Single Family,9 Days,$72/mo,$856 ,2 cars,2015,,,,,-,Sereno
/realestateandhomes-detail/8896-Bellina-Cmns_Dublin_CA_94568_M27913-14523,Dublin,CA,8896 Bellina Cmns,94568,3,2.5,"1,596sqft",-,"$898,888 ",Condo,9 Days,$260/mo,$563 ,2 cars,2006,"$1,248,500 ","$1,252,500 ",47,$807 ,-,-
/realestateandhomes-detail/4621-Myrtle-Dr_Dublin_CA_94568_M25471-03771,Dublin,CA,4621 Myrtle Dr,94568,3,3,"1,768sqft","4,360sqft lot","$1,479,000 ",Single Family,9 Days,,$837 ,2 cars,1997,,,,,Alameda,-
/realestateandhomes-detail/5708-Penwood-Ln_Dublin_CA_94568_M28508-02126,Dublin,CA,5708 Penwood Ln,94568,5,3,"3,531sqft","7,610sqft lot","$2,288,000 ",Single Family,9 Days,$86/mo,$648 ,3 cars,2000,"$1,288,444 ","$1,195,000 ",42,$612 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/5312-Campus-Dr_Dublin_CA_94568_M11026-23439,Dublin,CA,5312 Campus Dr,94568,4,3.5,"1,848sqft",-,"$999,000 ",Townhome,10 Days,$189/mo,$541 ,2 cars,2015,,,,,Dublin (925) 828-2551,-
/realestateandhomes-detail/7020-Stagecoach-Rd-Apt-C_Dublin_CA_94568_M11587-98349,Dublin,CA,7020 Stagecoach Rd Apt C,94568,1,1,722sqft,-,"$475,000 ",Condo,10 Days,$355/mo,$658 ,,1992,,,,,-,-
/realestateandhomes-detail/5832-Silhouette-Ct_Dublin_CA_94568_M93340-95535,Dublin,CA,5832 Silhouette Ct,94568,5,4,"2,700sqft",-,"$1,552,880 ",Single Family,11 Days,,$575 ,2 cars,,,,,,-,-
/realestateandhomes-detail/6558-Sierra-Ln_Dublin_CA_94568_M10093-21871,Dublin,CA,6558 Sierra Ln,94568,3,2.5,"1,770sqft",-,"$999,950 ",Townhome,11 Days,$342/mo,$565 ,2 cars,2008,,,,,-,COMPASS
/realestateandhomes-detail/3389-Monaghan-St_Dublin_CA_94568_M16415-87774,Dublin,CA,3389 Monaghan St,94568,3,2.5,"1,897sqft",-,"$899,900 ",Townhome,11 Days,$280/mo,$474 ,2 cars,2004,"$1,288,444 ","$1,195,000 ",42,$612 ,-,Coldwell Banker Realty
/realestateandhomes-detail/3725-Whitworth-Dr_Dublin_CA_94568_M17704-85627,Dublin,CA,3725 Whitworth Dr,94568,4,3.5,"2,112sqft",-,"$1,185,000 ",Townhome,11 Days,$250/mo,$561 ,2 cars,2004,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/7564-Kilrush-Ave_Dublin_CA_94568_M25104-45456,Dublin,CA,7564 Kilrush Ave,94568,3,2,"1,116sqft","7,531sqft lot","$1,299,999 ",Single Family,16 Days,,"$1,165 ",2 cars,1962,"$1,248,500 ","$1,252,500 ",47,$807 ,Dublin (925) 828-2551,COMPASS
/realestateandhomes-detail/6729-Birch-Ct_Dublin_CA_94568_M26340-93853,Dublin,CA,6729 Birch Ct,94568,3,2,"1,434sqft","7,510sqft lot","$1,150,000 ",Single Family,16 Days,,$802 ,2 cars,1967,"$1,199,999 ","$1,250,000 ",39,$781 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/6409-Ebensburg-Ln_Dublin_CA_94568_M26754-96315,Dublin,CA,6409 Ebensburg Ln,94568,4,2.5,"1,830sqft","5,135sqft lot","$1,349,000 ",Single Family,17 Days,,$737 ,2 cars,1966,"$1,199,999 ","$1,250,000 ",39,$781 ,-,-
/realestateandhomes-detail/7820-Gardella-Dr_Dublin_CA_94568_M25336-62138,Dublin,CA,7820 Gardella Dr,94568,3,2,"1,116sqft","6,510sqft lot","$1,199,000 ",Single Family,17 Days,,"$1,074 ",2 cars,1960,"$1,248,500 ","$1,252,500 ",47,$807 ,-,COMPASS
/realestateandhomes-detail/5350-Campus-Dr_Dublin_CA_94568_M11027-72503,Dublin,CA,5350 Campus Dr,94568,3,2.5,"1,598sqft",-,"$1,048,000 ",Townhome,18 Days,$189/mo,$656 ,2 cars,2015,,,,,-,-
/realestateandhomes-detail/7431-Emerald-Ave_Dublin_CA_94568_M26533-23079,Dublin,CA,7431 Emerald Ave,94568,4,2,"1,807sqft","6,613sqft lot","$1,199,995 ",Single Family,22 Days,,$664 ,2 cars,1973,"$1,248,500 ","$1,252,500 ",47,$807 ,-,COMPASS
/realestateandhomes-detail/6701-Elm-Ct_Dublin_CA_94568_M26667-01553,Dublin,CA,6701 Elm Ct,94568,4,2.5,"1,806sqft","6,746sqft lot","$1,350,000 ",Single Family,22 Days,,$748 ,2 cars,1967,"$1,199,999 ","$1,250,000 ",39,$781 ,-,-
/realestateandhomes-detail/4308-Clarinbridge-Cir_Dublin_CA_94568_M16448-29911,Dublin,CA,4308 Clarinbridge Cir,94568,2,2.5,"1,401sqft",0.43acre lot,"$849,999 ",Condo,23 Days,$357/mo,$607 ,,2003,"$1,288,444 ","$1,195,000 ",42,$612 ,-,-
/realestateandhomes-detail/5828-Silhouette-Ct_Dublin_CA_94568_M96237-51226,Dublin,CA,5828 Silhouette Ct,94568,5,4,"2,773sqft",-,"$1,599,567 ",Single Family,24 Days,,$577 ,2 cars,,,,,,-,-
/realestateandhomes-detail/7860-Shady-Creek-Rd_Dublin_CA_94568_M12433-92039,Dublin,CA,7860 Shady Creek Rd,94568,4,2.5,"2,040sqft","8,245sqft lot","$1,599,950 ",Single Family,23 Days,,$784 ,2 cars,1988,,,,,Dublin (925) 828-2551,COMPASS
/realestateandhomes-detail/3781-Hobstone-Pl_Dublin_CA_94568_M28336-59792,Dublin,CA,3781 Hobstone Pl,94568,5,4,"3,844sqft","7,188sqft lot","$2,399,000 ",Single Family,10 Days,$86/mo,$624 ,2 cars,2003,"$1,288,444 ","$1,195,000 ",42,$612 ,Not Listed,-
/realestateandhomes-detail/3605-Whitworth-Dr_Dublin_CA_94568_M13650-68000,Dublin,CA,3605 Whitworth Dr,94568,3,3.5,"1,906sqft",-,"$1,089,000 ",Townhome,26 Days,$225/mo,$571 ,2 cars,2004,"$1,288,444 ","$1,195,000 ",42,$612 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/5656-Metropolitan-Way_Dublin_CA_94568_M92939-26132,Dublin,CA,5656 Metropolitan Way,94568,3,3.5,"2,106sqft",-,"$1,161,556 ",Single Family,27 Days,,$552 ,2 cars,,,,,,-,-
/realestateandhomes-detail/11825-Dublin-Green-Dr_Dublin_CA_94568_M25158-49017,Dublin,CA,11825 Dublin Green Dr,94568,4,2.5,"1,855sqft","7,088sqft lot","$1,398,000 ",Single Family,29 Days,,$754 ,2 cars,1976,"$1,599,000 ","$1,437,500 ",32,$699 ,-,-
/realestateandhomes-detail/7963-Regional-Cmn_Dublin_CA_94568_M10813-79345,Dublin,CA,7963 Regional Cmn,94568,2,2.5,"1,521sqft",-,"$899,950 ",Condo,29 Days,$311/mo,$592 ,2 cars,2017,,,,,-,-
/realestateandhomes-detail/5430-Melissa-Ln-103_Dublin_CA_94568_M91609-18955,Dublin,CA,5430 Melissa Ln Unit 103,94568,4,3,"2,745sqft",-,"$1,359,990 ",Townhome,12 Days,$365/mo,$495 ,2 cars,2020,"$1,512,056 ","$1,185,000 ",49,$629 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/5801-Huntley-Ave_Dublin_CA_94568_M11058-63069,Dublin,CA,5801 Huntley Ave,94568,5,4,"2,691sqft","2,094sqft lot","$1,499,000 ",Single Family,30 Days,$160/mo,$557 ,2 cars,2018,"$1,512,056 ","$1,185,000 ",49,$629 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/5991-Sterling-St_Dublin_CA_94568_M91586-61381,Dublin,CA,5991 Sterling St,94568,4,3,"2,451sqft","2,710sqft lot","$1,549,000 ",Single Family,31 Days,$160/mo,$632 ,2 cars,2020,"$1,512,056 ","$1,185,000 ",49,$629 ,-,-
/realestateandhomes-detail/4637-Rimini-Ct_Dublin_CA_94568_M29224-97977,Dublin,CA,4637 Rimini Ct,94568,3,3.5,"2,372sqft",-,"$1,288,000 ",Townhome,31 Days,$419/mo,$543 ,2 cars,2007,"$1,288,444 ","$1,195,000 ",42,$612 ,Dublin (925) 828-2551,-
/realestateandhomes-detail/7865-Tamarack-Dr_Dublin_CA_94568_M25837-47565,Dublin,CA,7865 Tamarack Dr,94568,3,2,"1,332sqft","7,014sqft lot","$1,229,000 ",Single Family,32 Days,,$923 ,2 cars,1961,"$1,248,500 ","$1,252,500 ",47,$807 ,-,-
/realestateandhomes-detail/7821-Galway-Ct_Dublin_CA_94568_M11076-99038,Dublin,CA,7821 Galway Ct,94568,5,4.5,"4,832sqft",0.39acre lot,"$2,999,000 ",Single Family,14 Days,$180/mo,$621 ,3 cars,2000,"$1,599,000 ","$1,437,500 ",32,$699 ,Dublin (925) 828-2551,COMPASS
/realestateandhomes-detail/5553-Barrel-Ct_Dublin_CA_94568_M90227-82621,Dublin,CA,5553 Barrel Ct,94568,3,3,"2,118sqft","5,426sqft lot","$1,088,000 ",Townhome,15 Days,$352/mo,$514 ,,2020,,,,,-,-
/realestateandhomes-detail/5813-Silhouette-Ct_Dublin_CA_94568_M96513-80873,Dublin,CA,5813 Silhouette Ct,94568,5,4,"2,700sqft",-,"$1,568,992 ",Single Family,35 Days,,$581 ,2 cars,,,,,,-,-
/realestateandhomes-detail/6984-Amador-Valley-Blvd_Dublin_CA_94568_M26039-82971,Dublin,CA,6984 Amador Valley Blvd,94568,3,2,"1,249sqft","5,399sqft lot","$750,000 ",Single Family,15 Days,,$600 ,2 cars,1968,"$1,199,999 ","$1,250,000 ",39,$781 ,-,-
/realestateandhomes-detail/3450-Cydonia-Ct_Dublin_CA_94568_M11018-70019,Dublin,CA,3450 Cydonia Ct,94568,3,2.5,"2,199sqft","6,636sqft lot","$1,694,000 ",Single Family,36 Days,$80/mo,$770 ,2 cars,2011,,,,,-,-
/realestateandhomes-detail/5700-Sterling-St_Dublin_CA_94568_M11078-00898,Dublin,CA,5700 Sterling St,94568,5,4,"2,691sqft","2,257sqft lot","$1,495,000 ",Single Family,36 Days,$158/mo,$556 ,2 cars,2020,"$1,512,056 ","$1,185,000 ",49,$629 ,-,-
/realestateandhomes-detail/7317-Bower-Ln_Dublin_CA_94568_M11947-31889,Dublin,CA,7317 Bower Ln,94568,3,2,"1,387sqft",-,"$899,000 ",Condo,37 Days,$325/mo,$648 ,2 cars,1988,"$1,599,000 ","$1,437,500 ",32,$699 ,-,COMPASS
/realestateandhomes-detail/5527-Old-Westbury-Way_Dublin_CA_94568_M13242-82795,Dublin,CA,5527 Old Westbury Way,94568,3,2.5,"1,886sqft","3,765sqft lot","$1,390,000 ",Single Family,16 Days,$203/mo,$737 ,2 cars,2002,,,,,Dublin (925) 828-2551,-
